Person code,Person name,Project code,Project name,Activity code,Activity name,Decimal,Price,Year,Month
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.5,136.5,2016,1
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.6,179.4,2016,1
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,4.63,180.7,2016,1
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,18.93,0,2016,1
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,3.28,0,2015,12
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,1.82,0,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.2,124.8,2015,12
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,3.93,0,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.05,118.95,2015,12
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,18.47,0,2015,12
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,0.35,0,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.92,152.75,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2015,12
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,0.7,0,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.78,69.55,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.28,128.05,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.78,69.55,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,2.15,83.85,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,2.15,83.85,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,4.05,157.95,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.9,152.1,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.82,148.85,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,1.9,74.1,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,2.78,108.55,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,0.82,31.85,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,4.02,156.65,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.9,152.1,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0.33,13,2015,12
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,X MAATWERK MAKEN,X MAATWERK MAKEN,2.42,94.25,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,1.08,42.25,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.75,146.25,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,3.75,146.25,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.92,152.75,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.23,165.1,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.92,152.75,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.23,165.1,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,0.68,26.65,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.33,130,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.97,154.7,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.95,154.05,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.33,130,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,0.68,26.65,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.03,157.3,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.87,150.8,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.03,157.3,2015,12
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.87,150.8,2015,12
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0.9,35.1,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,4.58,178.75,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.37,53.3,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,2.63,102.7,2015,12
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,0.5,0,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,4.58,178.75,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,0.37,14.3,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.07,158.6,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.17,84.5,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.43,55.9,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.93,153.4,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.18,85.15,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.92,74.75,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.23,165.1,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.22,164.45,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.95,154.05,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,2.35,91.65,2015,12
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,1.42,55.25,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.73,67.6,2015,12
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,X Extra werk allerlei,X Extra werk allerlei,1.67,65,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2015,12
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,0.1,3.9,2015,12
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.3,50.7,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.12,43.55,2015,12
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,2.6,101.4,2015,12
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,4.17,162.5,2015,12
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.92,152.75,2015,12
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,1.13,44.2,2015,12
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.8,0,2015,12
Piet,Piet Van Dender,150059 De Schepper,150059 De Schepper,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.3,128.7,2015,11
Piet,Piet Van Dender,150059 De Schepper,150059 De Schepper,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.47,57.2,2015,11
Piet,Piet Van Dender,150059 De Schepper,150059 De Schepper,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.53,137.8,2015,11
Anton,Anton De Prijcker,150059 De Schepper,150059 De Schepper,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.3,128.7,2015,11
Anton,Anton De Prijcker,150059 De Schepper,150059 De Schepper,Maatwerk MAKEN,Maatwerk MAKEN,0.87,33.8,2015,11
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,0.43,16.9,2015,11
Anton,Anton De Prijcker,150059 De Schepper,150059 De Schepper,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.48,135.85,2015,11
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,0.4,15.6,2015,11
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.77,185.9,2015,11
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Veluxraam plaatsen,Veluxraam plaatsen,3.63,141.7,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Veluxraam plaatsen,Veluxraam plaatsen,3.85,150.15,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Veluxraam plaatsen,Veluxraam plaatsen,3.62,141.05,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,0.92,35.75,2015,11
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.12,121.55,2015,11
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0.92,35.75,2015,11
Anton,Anton De Prijcker,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.02,156.65,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,4.02,156.65,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Gyprocwerken ,Gyprocwerken,3.12,121.55,2015,11
Piet,Piet Van Dender,150048 La Perre,150048 La Perre,Maatwerk MAKEN,Maatwerk MAKEN,0.92,35.75,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Deuren plaatsen,Deuren plaatsen,2.13,0,2015,11
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,1.13,44.2,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,0.73,0,2015,11
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,3.25,126.75,2015,11
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,0.6,23.4,2015,11
Anton,Anton De Prijcker,150059 De Schepper,150059 De Schepper,Maatwerk MAKEN,Maatwerk MAKEN,0.65,25.35,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,0.22,0,2015,11
Piet,Piet Van Dender,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,2.3,89.7,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.68,0,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Deuren plaatsen,Deuren plaatsen,3.18,0,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.67,182,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Deuren plaatsen,Deuren plaatsen,4.67,0,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Deuren plaatsen,Deuren plaatsen,1.72,0,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.28,89.05,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2015,11
Piet,Piet Van Dender,150081 Pimpeloentje,150081 Pimpeloentje,Schuifdeuren MAKEN,Schuifdeuren MAKEN,2.23,87.1,2015,11
Anton,Anton De Prijcker,150078b vAN EETVELDE,150078b Van eetvelde,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2015,11
Piet,Piet Van Dender,150063 geerinck Tom,150063 geerinck Tom,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.25,48.75,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.18,0,2015,11
Anton,Anton De Prijcker,150063 geerinck Tom,150063 geerinck Tom,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.88,151.45,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.35,52.65,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2015,11
Anton,Anton De Prijcker,150063 geerinck Tom,150063 geerinck Tom,X MAATWERK MAKEN,X MAATWERK MAKEN,2.57,100.1,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,1.22,47.45,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.27,88.4,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2015,11
Anton,Anton De Prijcker,150063 geerinck Tom,150063 geerinck Tom,Maatwerk MAKEN,Maatwerk MAKEN,0.25,9.75,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,4.07,158.6,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,0.43,16.9,2015,11
Piet,Piet Van Dender,150063 geerinck Tom,150063 geerinck Tom,X Extra werk allerlei,X Extra werk allerlei,3.32,129.35,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.02,156.65,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.03,157.3,2015,11
Anton,Anton De Prijcker,150063 geerinck Tom,150063 geerinck Tom,Maatwerk MAKEN,Maatwerk MAKEN,0.23,9.1,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.68,182.65,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,1.83,71.5,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,X Extra werk allerlei,X Extra werk allerlei,2.43,94.9,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,2.43,94.9,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0,0,2015,11
Anton,Anton De Prijcker,150056 Sys Jan,150056 Sys Jan,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.83,32.5,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,1.43,55.9,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,0.38,14.95,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.88,73.45,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,6.05,235.95,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.85,72.15,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.75,107.25,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,2.98,116.35,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.03,79.3,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.8,148.2,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.82,70.85,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.93,75.4,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.22,8.45,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.8,148.2,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.92,74.75,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.27,49.4,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,2.57,100.1,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.5,19.5,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,2.57,100.1,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.5,19.5,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,4.68,182.65,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5.33,208,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,0,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.18,46.15,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,6.08,237.25,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.67,65,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.28,50.05,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,X Extra werk allerlei,X Extra werk allerlei,0.6,23.4,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.98,38.35,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.8,109.2,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk MAKEN,Maatwerk MAKEN,0.93,36.4,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.32,90.35,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk MAKEN,Maatwerk MAKEN,1.12,43.55,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,0.97,37.7,2015,11
Piet,Piet Van Dender,ANDRE VDB,ANDER VDB,Maatwerk MAKEN,Maatwerk MAKEN,3.47,135.2,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.2,85.8,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Z Transport,Z Transport,0.7,27.3,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk MAKEN,Maatwerk MAKEN,1.45,56.55,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.18,85.15,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.72,144.95,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,X Extra werk allerlei,X Extra werk allerlei,3.13,122.2,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Z Transport,Z Transport,0.68,26.65,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Maatwerk MAKEN,Maatwerk MAKEN,1.95,76.05,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.6,23.4,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Z Transport,Z Transport,0.4,15.6,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.62,63.05,2015,11
Piet,Piet Van Dender,150057 Schepens,150057 Schepens,Maatwerk MAKEN,Maatwerk MAKEN,3.55,138.45,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.13,0,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Z Transport,Z Transport,0.77,29.9,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Laminaat plaatsen,Laminaat plaatsen,3.58,139.75,2015,11
Anton,Anton De Prijcker,150057 Schepens,150057 Schepens,Laminaat plaatsen,Laminaat plaatsen,3.8,148.2,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,7.52,293.15,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,0.35,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.82,70.85,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.07,41.6,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,7.28,284.05,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.45,0,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.18,46.15,2015,11
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.13,0,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,2.77,107.9,2015,11
Piet,Piet Van Dender,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,0.47,18.2,2015,11
Anton,Anton De Prijcker,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.73,145.6,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.73,145.6,2015,11
Anton,Anton De Prijcker,150047b vermoens,150047b vermoens,Maatwerk MAKEN,Maatwerk MAKEN,1.75,68.25,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.08,3.25,2015,11
Piet,Piet Van Dender,150040 Knop ,150040 Knop ,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.23,48.1,2015,11
